element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,GW,minutes_played,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,price,transfers_balance,selected,transfers_in,transfers_out,code,id,web_name,element_type,team,team_code,dreamteam_count,news,value_season,full_name,id_position,plural_name,plural_name_short,singular_name,singular_name_short,code_team,id_team,team_name,short_name,strength,strength_overall_away,strength_overall_home,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,id_gameweek,gw_name,deadline_time,highest_score,average_entry_score,most_selected,most_transferred_in,top_element,most_captained,most_vice_captained
247,44,15,7,True,2024-09-21 14:00:00+00:00,3,1,5,90,0,1,0,1,0,0,0,0,0,0,2,30.0,34.8,57.3,50.0,14.2,1,0.35,0.23,0.58,1.54,5.5,-6178,116202,9216,15394,153133,247,Iwobi,3,9,54,0,No news,4.9,Alex Iwobi,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
247,59,16,3,False,2024-09-28 14:00:00+00:00,0,1,6,90,0,0,1,0,0,0,0,0,0,0,0,16.0,15.2,30.8,9.0,5.5,1,0.03,0.14,0.17,0.8,5.5,10229,129541,23812,13583,153133,247,Iwobi,3,9,54,0,No news,4.9,Alex Iwobi,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
247,69,13,2,False,2024-10-05 14:00:00+00:00,3,2,7,76,0,0,0,2,0,0,0,0,0,0,0,20.0,15.4,25.9,13.0,5.4,1,0.05,0.44,0.49,1.34,5.5,-13958,115766,7815,21773,153133,247,Iwobi,3,9,54,0,No news,4.9,Alex Iwobi,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
248,1,14,3,False,2024-08-16 19:00:00+00:00,1,0,1,90,0,0,0,1,0,0,0,0,0,4,0,12.0,33.0,0.0,0.0,3.3,1,0.0,0.0,0.0,2.43,5.0,0,215262,0,0,80201,248,Leno,1,9,54,0,No news,4.0,Bernd Leno,1,Goalkeepers,GKP,Goalkeeper,GKP,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
248,15,11,3,True,2024-08-24 14:00:00+00:00,2,1,2,90,0,0,0,1,0,0,0,0,0,3,0,14.0,21.2,0.0,0.0,2.1,1,0.0,0.0,0.0,0.61,5.0,24728,287111,41404,16676,80201,248,Leno,1,9,54,0,No news,4.0,Bernd Leno,1,Goalkeepers,GKP,Goalkeeper,GKP,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
248,25,10,3,False,2024-08-31 14:00:00+00:00,1,1,3,90,0,0,0,1,0,0,0,0,0,3,0,14.0,27.8,0.0,0.0,2.8,1,0.0,0.0,0.0,0.45,5.0,11563,314247,45760,34197,80201,248,Leno,1,9,54,0,No news,4.0,Bernd Leno,1,Goalkeepers,GKP,Goalkeeper,GKP,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
248,35,19,2,True,2024-09-14 14:00:00+00:00,1,1,4,90,0,0,0,1,0,0,0,0,0,2,0,12.0,19.0,0.0,0.0,1.9,1,0.0,0.0,0.0,0.76,5.0,-26129,291193,15099,41228,80201,248,Leno,1,9,54,0,No news,4.0,Bernd Leno,1,Goalkeepers,GKP,Goalkeeper,GKP,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
248,44,15,2,True,2024-09-21 14:00:00+00:00,3,1,5,90,0,0,0,1,0,0,0,1,0,4,0,8.0,26.2,0.0,0.0,2.6,1,0.0,0.0,0.0,1.54,5.0,-14772,279737,6131,20903,80201,248,Leno,1,9,54,0,No news,4.0,Bernd Leno,1,Goalkeepers,GKP,Goalkeeper,GKP,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
248,59,16,5,False,2024-09-28 14:00:00+00:00,0,1,6,90,0,0,1,0,0,0,0,1,0,1,0,23.0,8.0,0.0,0.0,0.8,1,0.0,0.0,0.0,0.8,5.0,-19532,262776,8261,27793,80201,248,Leno,1,9,54,0,No news,4.0,Bernd Leno,1,Goalkeepers,GKP,Goalkeeper,GKP,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
248,69,13,2,False,2024-10-05 14:00:00+00:00,3,2,7,90,0,0,0,3,0,0,0,0,0,4,0,3.0,28.8,0.0,0.0,2.9,1,0.0,0.0,0.0,1.57,5.0,-17489,247901,4177,21666,80201,248,Leno,1,9,54,0,No news,4.0,Bernd Leno,1,Goalkeepers,GKP,Goalkeeper,GKP,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
249,1,14,2,False,2024-08-16 19:00:00+00:00,1,0,1,90,0,0,0,1,0,0,0,0,0,0,0,16.0,11.6,2.9,0.0,1.5,1,0.0,0.01,0.01,1.77,5.0,0,3707,0,0,212314,249,Lukić,3,9,54,0,No news,2.2,Saša Lukić,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
249,15,11,2,True,2024-08-24 14:00:00+00:00,2,1,2,90,0,0,0,1,0,0,0,0,0,0,0,13.0,10.2,15.0,0.0,2.5,1,0.0,0.03,0.03,0.61,5.0,100,5501,669,569,212314,249,Lukić,3,9,54,0,No news,2.2,Saša Lukić,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
249,25,10,1,False,2024-08-31 14:00:00+00:00,1,1,3,86,0,0,0,1,0,0,0,1,0,0,0,10.0,9.4,3.8,2.0,1.5,1,0.0,0.02,0.02,0.36,5.0,-146,5929,697,843,212314,249,Lukić,3,9,54,0,No news,2.2,Saša Lukić,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
249,35,19,2,True,2024-09-14 14:00:00+00:00,1,1,4,65,0,0,1,0,0,0,0,1,0,0,0,8.0,10.0,0.4,0.0,1.0,1,0.0,0.0,0.0,0.42,5.0,-414,5952,393,807,212314,249,Lukić,3,9,54,0,No news,2.2,Saša Lukić,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
249,44,15,0,True,2024-09-21 14:00:00+00:00,3,1,5,45,0,0,0,0,0,0,0,1,0,0,0,4.0,6.0,16.5,0.0,2.3,1,0.0,0.07,0.07,0.11,5.0,-169,5948,216,385,212314,249,Lukić,3,9,54,0,No news,2.2,Saša Lukić,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
249,59,16,2,False,2024-09-28 14:00:00+00:00,0,1,6,82,0,0,1,0,0,0,0,1,0,0,0,9.0,4.8,13.6,0.0,1.8,1,0.0,0.02,0.02,0.65,5.0,-397,5691,195,592,212314,249,Lukić,3,9,54,0,No news,2.2,Saša Lukić,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
249,69,13,2,False,2024-10-05 14:00:00+00:00,3,2,7,90,0,0,0,3,0,0,0,0,0,0,0,8.0,13.2,9.3,0.0,2.3,1,0.0,0.05,0.05,1.57,4.9,-188,5629,206,394,212314,249,Lukić,3,9,54,0,No news,2.2,Saša Lukić,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
250,1,14,0,False,2024-08-16 19:00:00+00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0,41969,0,0,120721,250,Mbabu,2,9,54,0,Transferred to FC Midtjylland,0.0,Kevin Mbabu,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
250,15,11,0,True,2024-08-24 14:00:00+00:00,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,-616,48982,3447,4063,120721,250,Mbabu,2,9,54,0,Transferred to FC Midtjylland,0.0,Kevin Mbabu,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
250,25,10,0,False,2024-08-31 14:00:00+00:00,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,-2261,48927,4702,6963,120721,250,Mbabu,2,9,54,0,Transferred to FC Midtjylland,0.0,Kevin Mbabu,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
250,35,19,0,True,2024-09-14 14:00:00+00:00,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,-13595,34989,0,13595,120721,250,Mbabu,2,9,54,0,Transferred to FC Midtjylland,0.0,Kevin Mbabu,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
250,44,15,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,-4124,31387,0,4124,120721,250,Mbabu,2,9,54,0,Transferred to FC Midtjylland,0.0,Kevin Mbabu,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
250,59,16,0,False,2024-09-28 14:00:00+00:00,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,-3178,28296,0,3178,120721,250,Mbabu,2,9,54,0,Transferred to FC Midtjylland,0.0,Kevin Mbabu,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
250,69,13,0,False,2024-10-05 14:00:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,-2093,26220,0,2093,120721,250,Mbabu,2,9,54,0,Transferred to FC Midtjylland,0.0,Kevin Mbabu,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
251,1,14,2,False,2024-08-16 19:00:00+00:00,1,0,1,77,0,0,1,0,0,0,0,0,0,0,0,10.0,9.4,20.4,28.0,5.8,1,0.11,0.0,0.11,1.57,6.0,0,598942,0,0,244042,251,Muniz,4,9,54,0,No news,3.1,Rodrigo Muniz Carvalho,4,Forwards,FWD,Forward,FWD,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
251,15,11,2,True,2024-08-24 14:00:00+00:00,2,1,2,79,0,0,0,1,0,0,0,0,0,0,0,8.0,7.6,20.8,72.0,10.0,1,0.58,0.01,0.59,0.46,6.1,294554,948530,344688,50134,244042,251,Muniz,4,9,54,0,No news,3.1,Rodrigo Muniz Carvalho,4,Forwards,FWD,Forward,FWD,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
251,25,10,2,False,2024-08-31 14:00:00+00:00,1,1,3,78,0,0,0,1,0,0,0,0,0,0,0,6.0,2.6,0.5,21.0,2.4,1,0.34,0.01,0.35,0.36,6.1,77416,1045452,218464,141048,244042,251,Muniz,4,9,54,0,No news,3.1,Rodrigo Muniz Carvalho,4,Forwards,FWD,Forward,FWD,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
251,35,19,1,True,2024-09-14 14:00:00+00:00,1,1,4,17,0,0,0,1,0,0,0,0,0,0,0,2.0,0.2,0.1,2.0,0.2,0,0.0,0.0,0.0,0.33,6.1,-287203,755419,51012,338215,244042,251,Muniz,4,9,54,0,No news,3.1,Rodrigo Muniz Carvalho,4,Forwards,FWD,Forward,FWD,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
251,44,15,4,True,2024-09-21 14:00:00+00:00,3,1,5,16,0,1,0,0,0,0,0,0,0,0,0,16.0,17.4,10.3,20.0,4.8,0,0.16,0.01,0.17,0.3,6.0,-220570,540400,10473,231043,244042,251,Muniz,4,9,54,0,No news,3.1,Rodrigo Muniz Carvalho,4,Forwards,FWD,Forward,FWD,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
251,59,16,1,False,2024-09-28 14:00:00+00:00,0,1,6,7,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.8,0.0,0.1,0,0.0,0.0,0.0,0.15,5.9,-144979,398491,12660,157639,244042,251,Muniz,4,9,54,0,No news,3.1,Rodrigo Muniz Carvalho,4,Forwards,FWD,Forward,FWD,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
251,69,13,6,False,2024-10-05 14:00:00+00:00,3,2,7,13,1,0,0,1,0,0,0,0,0,0,1,28.0,33.0,0.1,17.0,5.0,0,0.22,0.0,0.22,0.23,5.8,-93903,305646,4410,98313,244042,251,Muniz,4,9,54,0,No news,3.1,Rodrigo Muniz Carvalho,4,Forwards,FWD,Forward,FWD,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
252,1,14,1,False,2024-08-16 19:00:00+00:00,1,0,1,12,0,0,0,1,0,0,0,0,0,0,0,3.0,0.2,0.3,0.0,0.1,0,0.0,0.0,0.0,0.87,5.5,0,42210,0,0,102057,252,Raúl,4,9,54,0,No news,5.7,Raúl Jiménez,4,Forwards,FWD,Forward,FWD,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
252,15,11,1,True,2024-08-24 14:00:00+00:00,2,1,2,10,0,0,0,0,0,0,0,0,0,0,0,2.0,0.2,0.3,0.0,0.1,0,0.0,0.0,0.0,0.15,5.5,-5232,42883,4165,9397,102057,252,Raúl,4,9,54,0,No news,5.7,Raúl Jiménez,4,Forwards,FWD,Forward,FWD,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
252,25,10,1,False,2024-08-31 14:00:00+00:00,1,1,3,11,0,0,0,0,0,0,0,0,0,0,0,6.0,5.2,0.3,17.0,2.3,0,0.04,0.0,0.04,0.09,5.5,-2442,43256,8208,10650,102057,252,Raúl,4,9,54,0,No news,5.7,Raúl Jiménez,4,Forwards,FWD,Forward,FWD,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
252,35,19,9,True,2024-09-14 14:00:00+00:00,1,1,4,72,1,0,1,0,0,0,0,0,0,0,3,29.0,42.4,22.1,56.0,12.1,1,0.26,0.04,0.3,0.42,5.4,-3793,41230,7639,11432,102057,252,Raúl,4,9,54,0,No news,5.7,Raúl Jiménez,4,Forwards,FWD,Forward,FWD,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
252,44,15,6,True,2024-09-21 14:00:00+00:00,3,1,5,73,1,0,0,1,0,0,0,0,0,0,0,26.0,38.0,4.7,63.0,10.6,1,0.49,0.01,0.5,1.24,5.4,35466,81801,43160,7694,102057,252,Raúl,4,9,54,0,No news,5.7,Raúl Jiménez,4,Forwards,FWD,Forward,FWD,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
252,59,16,9,False,2024-09-28 14:00:00+00:00,0,1,6,82,1,0,1,0,0,0,0,0,0,0,3,37.0,35.8,3.4,42.0,8.1,1,0.91,0.03,0.94,0.65,5.5,207728,298253,245671,37943,102057,252,Raúl,4,9,54,0,No news,5.7,Raúl Jiménez,4,Forwards,FWD,Forward,FWD,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
252,69,13,5,False,2024-10-05 14:00:00+00:00,3,2,7,76,0,1,0,2,0,0,0,0,0,0,0,23.0,18.2,33.7,28.0,8.0,1,0.45,0.79,1.24,1.34,5.6,198788,504060,243185,44397,102057,252,Raúl,4,9,54,0,No news,5.7,Raúl Jiménez,4,Forwards,FWD,Forward,FWD,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
253,1,14,0,False,2024-08-16 19:00:00+00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,0,1776,0,0,82514,253,Ream,2,9,54,0,Permanent transfer to Charlotte FC,0.0,Tim Ream,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
253,15,11,0,True,2024-08-24 14:00:00+00:00,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,-563,1194,0,563,82514,253,Ream,2,9,54,0,Permanent transfer to Charlotte FC,0.0,Tim Ream,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
253,25,10,0,False,2024-08-31 14:00:00+00:00,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,-261,958,0,261,82514,253,Ream,2,9,54,0,Permanent transfer to Charlotte FC,0.0,Tim Ream,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
253,35,19,0,True,2024-09-14 14:00:00+00:00,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,-121,842,0,121,82514,253,Ream,2,9,54,0,Permanent transfer to Charlotte FC,0.0,Tim Ream,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
253,44,15,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,-43,794,0,43,82514,253,Ream,2,9,54,0,Permanent transfer to Charlotte FC,0.0,Tim Ream,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
253,59,16,0,False,2024-09-28 14:00:00+00:00,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,-47,753,0,47,82514,253,Ream,2,9,54,0,Permanent transfer to Charlotte FC,0.0,Tim Ream,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
253,69,13,0,False,2024-10-05 14:00:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,-35,718,0,35,82514,253,Ream,2,9,54,0,Permanent transfer to Charlotte FC,0.0,Tim Ream,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
254,1,14,1,False,2024-08-16 19:00:00+00:00,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,2.2,0.0,0.0,0.2,0,0.0,0.0,0.0,0.67,5.0,0,3660,0,0,153366,254,Reed,3,9,54,0,No news,0.8,Harrison Reed,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
254,15,11,1,True,2024-08-24 14:00:00+00:00,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.8,2.0,0.2,0,0.0,0.01,0.01,0.14,5.0,-363,4144,223,586,153366,254,Reed,3,9,54,0,No news,0.8,Harrison Reed,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
254,25,10,1,False,2024-08-31 14:00:00+00:00,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09,5.0,-455,4017,261,716,153366,254,Reed,3,9,54,0,No news,0.8,Harrison Reed,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
254,35,19,1,True,2024-09-14 14:00:00+00:00,1,1,4,4,0,0,0,1,0,0,0,0,0,0,0,8.0,4.0,14.8,0.0,1.9,0,0.0,0.08,0.08,0.32,4.9,103,4509,806,703,153366,254,Reed,3,9,54,0,No news,0.8,Harrison Reed,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
254,44,15,0,True,2024-09-21 14:00:00+00:00,3,1,5,23,0,0,0,0,0,0,0,1,0,0,0,-2.0,0.2,0.6,4.0,0.5,0,0.0,0.0,0.0,1.12,4.9,-211,4377,180,391,153366,254,Reed,3,9,54,0,No news,0.8,Harrison Reed,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
254,59,16,0,False,2024-09-28 14:00:00+00:00,0,1,6,7,0,0,0,0,0,0,0,1,0,0,0,3.0,2.2,0.3,0.0,0.3,0,0.0,0.0,0.0,0.15,4.9,-242,4189,196,438,153366,254,Reed,3,9,54,0,No news,0.8,Harrison Reed,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
254,69,13,0,False,2024-10-05 14:00:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.8,-292,3975,140,432,153366,254,Reed,3,9,54,0,No news,0.8,Harrison Reed,3,Midfielders,MID,Midfielder,MID,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
255,1,14,2,False,2024-08-16 19:00:00+00:00,1,0,1,90,0,0,0,1,0,0,0,0,0,0,0,15.0,29.2,1.5,2.0,3.3,1,0.0,0.01,0.01,2.43,4.5,0,774506,0,0,169528,255,Robinson,2,9,54,0,No news,5.3,Antonee Robinson,2,Defenders,DEF,Defender,DEF,54,9,Fulham,FUL,3,1160,1100,1140,1100,1180,1100,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
